Geneid	TPM
ENSMUSG00000089771	0
ENSMUSG00000079102	0
ENSMUSG00000022149	0
ENSMUSG00000088749	0
ENSMUSG00000022148	0.376819799204101
ENSMUSG00000089647	0
ENSMUSG00000067547	1.13757746995995
ENSMUSG00000050310	53.018672772821
ENSMUSG00000022146	0.0783481483964146
ENSMUSG00000054263	0.0244474538558673
ENSMUSG00000042961	0
ENSMUSG00000089966	0
ENSMUSG00000090199	0
ENSMUSG00000022144	0
ENSMUSG00000039828	23.0117484299849
ENSMUSG00000022142	29.7433329493372
ENSMUSG00000039801	1.16405714833422
ENSMUSG00000064566	0
ENSMUSG00000022141	74.2012811886074
ENSMUSG00000078850	0
ENSMUSG00000005360	0.0295820778178645
ENSMUSG00000048424	0.207682728890715
ENSMUSG00000088388	0
ENSMUSG00000022253	343.39579407218
ENSMUSG00000054115	14.3369461366959
ENSMUSG00000039704	5.49146897743029
ENSMUSG00000072664	0
ENSMUSG00000049152	0
ENSMUSG00000039676	0
ENSMUSG00000003882	0.118083945603698
ENSMUSG00000072663	0
ENSMUSG00000088156	0
ENSMUSG00000005268	0
ENSMUSG00000089678	0
ENSMUSG00000044224	3.76672213336646
ENSMUSG00000022247	18.2401862397698
ENSMUSG00000022248	1.89406648748332
ENSMUSG00000022249	0
ENSMUSG00000091615	0
ENSMUSG00000052482	0
ENSMUSG00000022246	0
ENSMUSG00000092044	0
ENSMUSG00000085013	0
ENSMUSG00000058914	0
ENSMUSG00000022244	0.588447840771518
ENSMUSG00000022243	0
ENSMUSG00000060735	0
ENSMUSG00000047497	0
ENSMUSG00000089304	0
ENSMUSG00000022241	55.0879226253369
ENSMUSG00000022206	0.0178677089522506
ENSMUSG00000088803	0
ENSMUSG00000022205	33.0296920972494
ENSMUSG00000022201	47.6480606815717
ENSMUSG00000089250	0.579225225530068
ENSMUSG00000084592	4.56401563248993
ENSMUSG00000039458	23.7236610553467
ENSMUSG00000022200	218.273381692688
ENSMUSG00000022197	0.502725743549626
ENSMUSG00000093366	0
ENSMUSG00000078300	0.201550038572314
ENSMUSG00000093248	0
ENSMUSG00000022195	46.469925145854
ENSMUSG00000022191	32.9190074838411
ENSMUSG00000089564	0
ENSMUSG00000039385	0
ENSMUSG00000092919	0
ENSMUSG00000080385	0
ENSMUSG00000088704	0
ENSMUSG00000025370	0
ENSMUSG00000080596	0
ENSMUSG00000088133	0
ENSMUSG00000088946	0
ENSMUSG00000084873	0
ENSMUSG00000022321	0
ENSMUSG00000089320	0
ENSMUSG00000047565	0
ENSMUSG00000089258	0
ENSMUSG00000040452	0
ENSMUSG00000064812	0
ENSMUSG00000040420	0
ENSMUSG00000021927	0.131122636724356
ENSMUSG00000091194	0
ENSMUSG00000077766	0
ENSMUSG00000087760	0
ENSMUSG00000064675	0
ENSMUSG00000090769	0
ENSMUSG00000051237	0
ENSMUSG00000045763	0.273462044754856
ENSMUSG00000056089	0
ENSMUSG00000022272	3.90464868986551
ENSMUSG00000089639	0
ENSMUSG00000022270	1.81224105789938
ENSMUSG00000052253	35.8586496381668
ENSMUSG00000022269	0
ENSMUSG00000043556	0
ENSMUSG00000090544	0.132221046246654
ENSMUSG00000088191	0
ENSMUSG00000022265	202.373234735261
ENSMUSG00000046034	28.5824922658449
ENSMUSG00000056069	0.0428764343516315
ENSMUSG00000022263	0.117409252943393
ENSMUSG00000022262	0
ENSMUSG00000092639	0
ENSMUSG00000088621	0
ENSMUSG00000089279	0
ENSMUSG00000088045	0
ENSMUSG00000092766	0
ENSMUSG00000065726	0
ENSMUSG00000022240	0
ENSMUSG00000087836	0
ENSMUSG00000087874	0
ENSMUSG00000088364	0
ENSMUSG00000077468	0
ENSMUSG00000039168	97.5808730553528
ENSMUSG00000055416	0
ENSMUSG00000022237	0.681684086926381
ENSMUSG00000022236	2.77518899264956
ENSMUSG00000068964	0
ENSMUSG00000039100	114.274132930056
ENSMUSG00000022235	0.719786395894856
ENSMUSG00000022234	222.469088561883
ENSMUSG00000039065	2.61564990669811
ENSMUSG00000045267	0
ENSMUSG00000090401	0
ENSMUSG00000089317	0
ENSMUSG00000022231	0.0418462631865965
ENSMUSG00000022261	0
ENSMUSG00000039007	0.328317990550064
ENSMUSG00000058101	0
ENSMUSG00000088062	0
ENSMUSG00000038984	0
ENSMUSG00000022255	5.6214440228713
ENSMUSG00000089072	2.54578828962812
ENSMUSG00000022257	0.0998453604366538
ENSMUSG00000084738	0
ENSMUSG00000022324	0.0699756714688583
ENSMUSG00000058600	40.7036142508833
ENSMUSG00000065899	0
ENSMUSG00000044726	0.10628880401141
ENSMUSG00000022323	4.48990280554213
ENSMUSG00000022325	1.49728576085638
ENSMUSG00000084607	0
ENSMUSG00000038879	0
ENSMUSG00000050963	0
ENSMUSG00000022329	41.7197839226323
ENSMUSG00000022330	0
ENSMUSG00000037646	63.973797867551
ENSMUSG00000089133	1.38253028283454
ENSMUSG00000076333	0
ENSMUSG00000077890	0
ENSMUSG00000014313	90.1278997688541
ENSMUSG00000037627	0
ENSMUSG00000088786	0
ENSMUSG00000092230	0
ENSMUSG00000048230	0.0625879054104361
ENSMUSG00000064543	0
ENSMUSG00000045996	16.2173705713435
ENSMUSG00000037617	4.66812401215082
ENSMUSG00000088201	1.00215158067901
ENSMUSG00000022280	467.47769769418
ENSMUSG00000068579	0
ENSMUSG00000048307	9.31758514003892
ENSMUSG00000013611	0.0430225210104105
ENSMUSG00000022283	2141.7815746206
ENSMUSG00000022285	70.1927115391419
ENSMUSG00000093021	0
ENSMUSG00000072618	0
ENSMUSG00000062397	16.5385668066374
ENSMUSG00000086388	0
ENSMUSG00000089804	0
ENSMUSG00000022286	0.0229333634517898
ENSMUSG00000089949	0
ENSMUSG00000089811	0
ENSMUSG00000051359	0
ENSMUSG00000080408	0
ENSMUSG00000086992	0
ENSMUSG00000084316	0
ENSMUSG00000022288	0
ENSMUSG00000084382	0
ENSMUSG00000080425	0
ENSMUSG00000086125	0
ENSMUSG00000086313	0
ENSMUSG00000022292	0.804274516978056
ENSMUSG00000085442	3.52258431148543
ENSMUSG00000037487	33.0252450881923
ENSMUSG00000065852	0
ENSMUSG00000061923	0.0571362439663144
ENSMUSG00000076032	0
ENSMUSG00000091728	0
ENSMUSG00000037465	74.8939883227558
ENSMUSG00000090879	0
ENSMUSG00000037458	716.316430389095
ENSMUSG00000022295	51.7548925764399
ENSMUSG00000091397	0
ENSMUSG00000022296	0
ENSMUSG00000022297	0.0618824303678289
ENSMUSG00000077470	0
ENSMUSG00000054196	0
ENSMUSG00000022299	5.10229568784415
ENSMUSG00000022300	30.8307839402279
ENSMUSG00000084562	0.584588422062754
ENSMUSG00000037386	0.0233748795197251
ENSMUSG00000076029	0
ENSMUSG00000022303	0
ENSMUSG00000022304	0
ENSMUSG00000087695	0
ENSMUSG00000022305	1.39411685786194
ENSMUSG00000092855	0
ENSMUSG00000056332	0
ENSMUSG00000022306	0
ENSMUSG00000048559	0
ENSMUSG00000022307	7.21939663601529
ENSMUSG00000086242	0.179107942078801
ENSMUSG00000042895	0
ENSMUSG00000088469	0
ENSMUSG00000022309	0
ENSMUSG00000091009	0
ENSMUSG00000051920	0.246920019427228
ENSMUSG00000087905	0
ENSMUSG00000022336	172.731652849442
ENSMUSG00000072592	0
ENSMUSG00000022337	15.0105403024113
ENSMUSG00000088831	0
ENSMUSG00000054409	0
ENSMUSG00000038760	0
ENSMUSG00000088756	0
ENSMUSG00000077181	0
ENSMUSG00000038736	8.86246519289762
ENSMUSG00000022338	48.3458716442841
ENSMUSG00000065855	35.9931637808357
ENSMUSG00000038725	114.22217900839
ENSMUSG00000022339	8.65535401070747
ENSMUSG00000022340	0.0662770833327497
ENSMUSG00000085947	0
ENSMUSG00000060530	0
ENSMUSG00000090446	0
ENSMUSG00000089137	0
ENSMUSG00000089589	0
ENSMUSG00000058463	0
ENSMUSG00000022342	0
ENSMUSG00000065312	0
ENSMUSG00000092643	0
ENSMUSG00000051198	0
ENSMUSG00000088679	0
ENSMUSG00000022311	0
ENSMUSG00000089828	0
ENSMUSG00000077752	0
ENSMUSG00000065742	0
ENSMUSG00000089314	0
ENSMUSG00000088013	0
ENSMUSG00000088023	0
ENSMUSG00000065760	0
ENSMUSG00000038679	0.0947625509685214
ENSMUSG00000084458	0
ENSMUSG00000022312	305.146758398484
ENSMUSG00000022313	8.01855242027253
ENSMUSG00000022314	913.678613773401
ENSMUSG00000068522	0
ENSMUSG00000022315	0
ENSMUSG00000057262	8.52073270791955
ENSMUSG00000088830	0
ENSMUSG00000077165	0
ENSMUSG00000038622	46.1737601426283
ENSMUSG00000061731	17.6110428636867
ENSMUSG00000058656	0
ENSMUSG00000077567	0
ENSMUSG00000072584	0
ENSMUSG00000063727	0
ENSMUSG00000050978	0
ENSMUSG00000038591	0
ENSMUSG00000024479	0
ENSMUSG00000037362	0
ENSMUSG00000022425	0
ENSMUSG00000086024	0
ENSMUSG00000037343	19.9705533351444
ENSMUSG00000022422	13.7846187506312
ENSMUSG00000053749	0.0706807160176629
ENSMUSG00000022419	0.156522660674003
ENSMUSG00000088486	0
ENSMUSG00000022371	0.018012995601363
ENSMUSG00000022370	8.05105546594893
ENSMUSG00000022369	18.8911332449836
ENSMUSG00000060429	0
ENSMUSG00000022367	0
ENSMUSG00000086541	0
ENSMUSG00000089448	0
ENSMUSG00000065157	0
ENSMUSG00000022366	0
ENSMUSG00000071757	2.09265519473918
ENSMUSG00000090002	0
ENSMUSG00000047807	0.0847002275057384
ENSMUSG00000022365	154.476328788385
ENSMUSG00000022364	13.0891982800795
ENSMUSG00000051225	0
ENSMUSG00000022362	4.11858918997397
ENSMUSG00000064597	0
ENSMUSG00000022361	7.03794211580846
ENSMUSG00000022360	193.715373097052
ENSMUSG00000022359	27.3162917843507
ENSMUSG00000089504	0
ENSMUSG00000080461	0.994260623350825
ENSMUSG00000022358	0
ENSMUSG00000086801	0
ENSMUSG00000022357	0
ENSMUSG00000055114	0
ENSMUSG00000037119	15.2307072112162
ENSMUSG00000037106	2.62623300230445
ENSMUSG00000084485	0
ENSMUSG00000062373	17.8100549530279
ENSMUSG00000065049	0.40471506142806
ENSMUSG00000061490	0
ENSMUSG00000037085	14.6343712800147
ENSMUSG00000037075	250.451232567559
ENSMUSG00000050891	31.67566192328
ENSMUSG00000022354	643.575279617989
ENSMUSG00000022353	7.90550115027715
ENSMUSG00000025922	0.286654027617605
ENSMUSG00000022351	13.5924713670819
ENSMUSG00000022350	16.3164488775051
ENSMUSG00000059586	17.5878976893199
ENSMUSG00000032501	0.35450738491821
ENSMUSG00000071750	0
ENSMUSG00000071749	0
ENSMUSG00000077511	0
ENSMUSG00000077627	0
ENSMUSG00000072568	0.113491910089479
ENSMUSG00000044513	0.0114313868518518
ENSMUSG00000022347	0
ENSMUSG00000065812	0
ENSMUSG00000022346	17.4743957623293
ENSMUSG00000072566	0.643203990387545
ENSMUSG00000056590	0.101667551663088
ENSMUSG00000093058	0
ENSMUSG00000088897	0
ENSMUSG00000088828	0
ENSMUSG00000079025	0
ENSMUSG00000056293	0
ENSMUSG00000062543	0
ENSMUSG00000055827	0
ENSMUSG00000055748	0.0635166494796553
ENSMUSG00000022378	10.5742662521685
ENSMUSG00000065936	0
ENSMUSG00000022377	245.580745811611
ENSMUSG00000022376	0
ENSMUSG00000072541	0
ENSMUSG00000077783	0
ENSMUSG00000015002	8.15000833727772
ENSMUSG00000092495	0.827103269643372
ENSMUSG00000015001	0
ENSMUSG00000072511	0
ENSMUSG00000092454	1.05225915971296
ENSMUSG00000056258	0
ENSMUSG00000022375	0
ENSMUSG00000036944	0.387731113097917
ENSMUSG00000072501	29.2561114728376
ENSMUSG00000053469	3.05620694817002
ENSMUSG00000090464	0
ENSMUSG00000022372	0.577333569012987
ENSMUSG00000005124	0
ENSMUSG00000005125	0.57456893295414
ENSMUSG00000091479	0
ENSMUSG00000091412	0
ENSMUSG00000088130	0
ENSMUSG00000013846	126.212127047506
ENSMUSG00000022335	4.47580251788847
ENSMUSG00000068397	0.130715423566827
ENSMUSG00000065476	0
ENSMUSG00000065437	0.769945726619237
ENSMUSG00000065168	0
ENSMUSG00000080426	0
ENSMUSG00000069996	14.8010079607976
ENSMUSG00000022332	0.869912182910553
ENSMUSG00000077502	0
ENSMUSG00000087805	0
ENSMUSG00000088667	0
ENSMUSG00000089240	0
ENSMUSG00000080689	0
ENSMUSG00000036800	0
ENSMUSG00000088895	0
ENSMUSG00000079022	0
ENSMUSG00000090237	0
ENSMUSG00000064608	0
ENSMUSG00000087713	0
ENSMUSG00000036760	0
ENSMUSG00000047921	15.2269837318977
ENSMUSG00000078297	0
ENSMUSG00000068391	54.4688336816992
ENSMUSG00000036698	368.947139518033
ENSMUSG00000022607	12.5037982962766
ENSMUSG00000065612	0
ENSMUSG00000088005	0
ENSMUSG00000072489	0.431696065523264
ENSMUSG00000036661	0.232482297253783
ENSMUSG00000079020	12.7001506892991
ENSMUSG00000045281	0
ENSMUSG00000059895	623.660039145569
ENSMUSG00000084493	0.497130311675413
ENSMUSG00000072487	0.0421072092722272
ENSMUSG00000083380	0
ENSMUSG00000086361	0
ENSMUSG00000075609	0.48910690445018
ENSMUSG00000082585	0
ENSMUSG00000034730	0
ENSMUSG00000093340	0
ENSMUSG00000022603	0
ENSMUSG00000022602	0.0413055607345616
ENSMUSG00000046380	0.318866412034229
ENSMUSG00000044276	0
ENSMUSG00000022598	0
ENSMUSG00000022595	0
ENSMUSG00000056665	49.0912841849956
ENSMUSG00000022596	0.120258189681481
ENSMUSG00000075605	0
ENSMUSG00000022594	0.19170713436066
ENSMUSG00000034634	7.492207041661
ENSMUSG00000091709	0
ENSMUSG00000044678	0.30463473863825
ENSMUSG00000068349	0
ENSMUSG00000068600	0
ENSMUSG00000075604	0
ENSMUSG00000022589	0
ENSMUSG00000063522	0
ENSMUSG00000022587	288.294315283026
ENSMUSG00000022586	0
ENSMUSG00000075602	2.08139174448717
ENSMUSG00000079018	0.901936422611106
ENSMUSG00000022584	0.158632034127581
ENSMUSG00000022582	0
ENSMUSG00000047728	0
ENSMUSG00000068348	0
ENSMUSG00000022583	0
ENSMUSG00000053168	0
ENSMUSG00000022577	0
ENSMUSG00000022579	0
ENSMUSG00000047003	4.09729230330709
ENSMUSG00000000934	0.132707408476673
ENSMUSG00000085523	0
ENSMUSG00000022580	0
ENSMUSG00000047591	0
ENSMUSG00000075600	2.01056660873726
ENSMUSG00000077416	0
ENSMUSG00000022575	3.76822536924235
ENSMUSG00000022574	88.9910603642958
ENSMUSG00000055762	207.029357687327
ENSMUSG00000047166	3.72743840274496
ENSMUSG00000022571	19.5052917410207
ENSMUSG00000022570	16.6146183112572
ENSMUSG00000050846	0.256335970697432
ENSMUSG00000034429	1.46921770199094
ENSMUSG00000044095	0
ENSMUSG00000063704	0.0246526940971407
ENSMUSG00000046761	0.027290058172802
ENSMUSG00000075594	0
ENSMUSG00000089396	0
ENSMUSG00000022568	37.0932360693793
ENSMUSG00000002524	241.183082715798
ENSMUSG00000075590	5.16218521638741
ENSMUSG00000044361	0
ENSMUSG00000022565	1.33151769119533
ENSMUSG00000088128	0.601290948407404
ENSMUSG00000087899	0
ENSMUSG00000063268	24.3090326580705
ENSMUSG00000022564	4124.80618325567
ENSMUSG00000092920	0
ENSMUSG00000049653	0
ENSMUSG00000093169	0
ENSMUSG00000071724	0.0612075129256204
ENSMUSG00000022562	1.64721055022972
ENSMUSG00000034259	10.0627354090802
ENSMUSG00000022561	41.040325624785
ENSMUSG00000063875	0.632937840428846
ENSMUSG00000022551	313.139635367846
ENSMUSG00000022552	27.2665082660282
ENSMUSG00000022553	273.32562551549
ENSMUSG00000022554	2.80387586202227
ENSMUSG00000060794	0.0417011556028913
ENSMUSG00000022558	3.98678484028426
ENSMUSG00000022557	13.4911498508216
ENSMUSG00000034161	0.444616546357587
ENSMUSG00000022556	17.5086648062431
ENSMUSG00000022555	7.79374662498595
ENSMUSG00000048385	0
ENSMUSG00000022559	11.3216201646686
ENSMUSG00000022560	2.61895613084114
ENSMUSG00000022550	10.973733994689
ENSMUSG00000034022	29.6590256179559
ENSMUSG00000063354	0.446187629560264
ENSMUSG00000062381	50.290066453016
ENSMUSG00000059323	33.9372687829941
ENSMUSG00000053929	18.1068711254324
ENSMUSG00000004187	1.31491508301091
ENSMUSG00000033837	1.78867942922111
ENSMUSG00000033819	15.8183751321744
ENSMUSG00000022546	10.4634759139996
ENSMUSG00000019080	1.71738009469058
ENSMUSG00000033762	25.2854364212854
ENSMUSG00000033728	4.2038191328359
ENSMUSG00000033707	0.1146876468352
ENSMUSG00000079002	2.51392973310263
ENSMUSG00000033697	10.9836861929489
ENSMUSG00000090429	0.167025263446501
ENSMUSG00000022526	1.96790817973198
ENSMUSG00000033669	0.2736101823739
ENSMUSG00000055041	9.0445345448816
ENSMUSG00000003970	2546.73572452756
ENSMUSG00000054967	0.11779020444548
ENSMUSG00000063236	15.1900381669455
ENSMUSG00000018893	0
ENSMUSG00000033576	0.112265925019386
ENSMUSG00000065832	0
ENSMUSG00000033565	0
ENSMUSG00000087126	0
ENSMUSG00000089242	0
ENSMUSG00000010601	0.0569045061584294
ENSMUSG00000068246	0.0408644333869109
ENSMUSG00000068252	0
ENSMUSG00000086467	0
ENSMUSG00000082233	0.0555770682946984
ENSMUSG00000050982	2.469095736815
ENSMUSG00000091650	37.9817219663175
ENSMUSG00000044309	0.185329401906392
ENSMUSG00000050014	0.476854604099527
ENSMUSG00000090792	9.80365676751202
ENSMUSG00000091694	1663.94423136653
ENSMUSG00000071716	0.141432682757118
ENSMUSG00000057346	1.82197947353059
ENSMUSG00000056656	802.508349316704
ENSMUSG00000022443	68.0289453657247
ENSMUSG00000084497	9.47033243741661
ENSMUSG00000005354	105.010863006145
ENSMUSG00000016552	0.340181442439616
ENSMUSG00000016554	110.966513062505
ENSMUSG00000091802	2.61671630782867
ENSMUSG00000019146	0.0114583574560395
ENSMUSG00000092375	0
ENSMUSG00000016637	31.5053878846864
ENSMUSG00000005716	0
ENSMUSG00000071715	3.09273597659325
ENSMUSG00000071714	0.218131892317953
ENSMUSG00000071713	0.44838819983823
ENSMUSG00000070235	0
ENSMUSG00000062154	0
ENSMUSG00000044986	31.8526825061124
ENSMUSG00000071711	462.118884041861
ENSMUSG00000033287	0.118342173538477
ENSMUSG00000016942	0.652921697346178
ENSMUSG00000068227	0.0453397124472369
ENSMUSG00000022440	0
ENSMUSG00000044933	0
ENSMUSG00000068226	0
ENSMUSG00000033220	22.147351879334
ENSMUSG00000018008	0.565528032808827
ENSMUSG00000043460	0
ENSMUSG00000018169	0.311341209636803
ENSMUSG00000033170	0.0254990103323011
ENSMUSG00000049521	0.0496739178464024
ENSMUSG00000043501	0
ENSMUSG00000086640	0
ENSMUSG00000033128	25.9492519214645
ENSMUSG00000022436	5.82220153401945
ENSMUSG00000084864	0
ENSMUSG00000068221	1.67225593597561
ENSMUSG00000068220	2.13082479841874
ENSMUSG00000033099	3.71471614408744
ENSMUSG00000033088	20.6557853555092
ENSMUSG00000048769	19.8628695316603
ENSMUSG00000006378	0
ENSMUSG00000033055	74.0475017120724
ENSMUSG00000033047	230.463099639193
ENSMUSG00000092974	0
ENSMUSG00000033039	0.217025502974724
ENSMUSG00000033029	0
ENSMUSG00000033020	58.4846803685765
ENSMUSG00000033006	0
ENSMUSG00000075555	0.137400543161648
ENSMUSG00000068206	0.731299802117113
ENSMUSG00000032988	0.139835104280792
ENSMUSG00000091135	0
ENSMUSG00000018126	0
ENSMUSG00000042632	6.56711138230496
ENSMUSG00000092494	0
ENSMUSG00000042622	0.834259267729008
ENSMUSG00000009035	0.920452820457034
ENSMUSG00000088901	0
ENSMUSG00000022433	0.0787963177320155
ENSMUSG00000085802	0
ENSMUSG00000044216	0
ENSMUSG00000010830	0.937656676971942
ENSMUSG00000055065	151.732190364658
ENSMUSG00000022429	0
ENSMUSG00000093223	0
ENSMUSG00000042564	0.240461416753418
ENSMUSG00000022428	9.5916384531476
ENSMUSG00000022427	146.181771136404
ENSMUSG00000022426	113.640268827692
ENSMUSG00000090541	2.34139643865863
ENSMUSG00000042535	212.671996728586
ENSMUSG00000064409	11.7106261322894
ENSMUSG00000042524	77.7600248433483
ENSMUSG00000089796	1.68100844090367
ENSMUSG00000087543	0.432275228453509
ENSMUSG00000022420	0.944335143332141
ENSMUSG00000089837	0
ENSMUSG00000022421	0
ENSMUSG00000089715	9.43520136849138
ENSMUSG00000009585	121.930082911658
ENSMUSG00000053411	13.2601312580187
ENSMUSG00000000489	0
ENSMUSG00000060036	982.103394722249
ENSMUSG00000077734	48.3591443612763
ENSMUSG00000088219	72.6398258640557
ENSMUSG00000064884	0
ENSMUSG00000022415	12.8293327667166
ENSMUSG00000022414	48.5310109894225
ENSMUSG00000042428	0
ENSMUSG00000022412	22.4124934180334
ENSMUSG00000042406	1170.90076961145
ENSMUSG00000051518	19.9295349285394
ENSMUSG00000022416	0.038411407168593
ENSMUSG00000050439	0
ENSMUSG00000088740	0
ENSMUSG00000042351	58.477353555929
ENSMUSG00000022408	0
ENSMUSG00000047888	55.5746942933067
ENSMUSG00000092868	0
ENSMUSG00000022407	8.02473220026661
ENSMUSG00000058357	0.319673668773556
ENSMUSG00000042303	5.88183412817981
ENSMUSG00000042292	1.18559572208024
ENSMUSG00000064587	0.418116222402499
ENSMUSG00000047938	0
ENSMUSG00000050164	0
ENSMUSG00000022404	57.1136225379894
ENSMUSG00000022403	27.3216031749595
ENSMUSG00000022401	12.9429424843555
ENSMUSG00000047108	0.479106194135748
ENSMUSG00000091492	0
ENSMUSG00000022400	69.8878107768267
ENSMUSG00000091198	0
ENSMUSG00000055024	102.655683521365
ENSMUSG00000080527	0
ENSMUSG00000084739	0.590051865259602
ENSMUSG00000022394	7.75255697147645
ENSMUSG00000092325	0.60707259214209
ENSMUSG00000063765	0.165309596087836
ENSMUSG00000022391	453.451275141081
ENSMUSG00000022390	5.49972310061455
ENSMUSG00000091934	1.07585241441504
ENSMUSG00000022389	0.963288741250259
ENSMUSG00000069439	0.707401115773416
ENSMUSG00000048546	22.1464459102331
ENSMUSG00000078960	0.586625315519418
ENSMUSG00000061360	256.315507591126
ENSMUSG00000022477	149.581938001745
ENSMUSG00000022476	9.89475200302876
ENSMUSG00000042109	0.0136568352980267
ENSMUSG00000022474	16.8528250147111
ENSMUSG00000061848	3.16285990202738
ENSMUSG00000061633	0
ENSMUSG00000022471	21.8491881822436
ENSMUSG00000022472	32.2364731844938
ENSMUSG00000063480	45.1434000068404
ENSMUSG00000075524	0
ENSMUSG00000068117	0
ENSMUSG00000068114	11.8977907926428
ENSMUSG00000022463	125.448527363013
ENSMUSG00000065465	0
ENSMUSG00000068105	148.761976985524
ENSMUSG00000068101	67.3936507619656
ENSMUSG00000068099	0
ENSMUSG00000022456	0
ENSMUSG00000022455	0.191610165653346
ENSMUSG00000092778	0
ENSMUSG00000022453	102.871671745696
ENSMUSG00000049687	200.370992152167
ENSMUSG00000022452	316.73293815761
ENSMUSG00000064959	14.3248725944117
ENSMUSG00000022450	336.873253845248
ENSMUSG00000061740	0.0455687835314164
ENSMUSG00000068085	0
ENSMUSG00000014372	0
ENSMUSG00000076395	0
ENSMUSG00000068086	0
ENSMUSG00000047347	0.0868439471565026
ENSMUSG00000057138	0
ENSMUSG00000062185	0
ENSMUSG00000075517	0
ENSMUSG00000068083	0
ENSMUSG00000058613	0
ENSMUSG00000022445	0.153521093210401
ENSMUSG00000041852	22.7380786982481
ENSMUSG00000092751	0
ENSMUSG00000090940	0
ENSMUSG00000058099	0.1567611411118
ENSMUSG00000058586	0.742972110604847
ENSMUSG00000090964	0
ENSMUSG00000018040	5.08724812753483
ENSMUSG00000041815	110.651192991263
ENSMUSG00000065176	0.418116222402499
ENSMUSG00000018042	104.442474996172
ENSMUSG00000047878	0.0581626435585236
ENSMUSG00000054277	51.6804746966738
ENSMUSG00000075511	11.9874105154965
ENSMUSG00000016664	142.429243685065
ENSMUSG00000049414	9.37168314119352
ENSMUSG00000022442	3.2887606362516
ENSMUSG00000093243	0
ENSMUSG00000016758	0.401710813888297
ENSMUSG00000048755	12.3069296334099
ENSMUSG00000041736	881.310171634999
ENSMUSG00000016757	177.51953155756
ENSMUSG00000016763	0.733782447822838
ENSMUSG00000041708	0
ENSMUSG00000022441	0
ENSMUSG00000081925	0
ENSMUSG00000018865	0
ENSMUSG00000018868	0
ENSMUSG00000041653	0.0272135989580937
ENSMUSG00000022437	70.1925416760107
ENSMUSG00000022438	225.620948361823
ENSMUSG00000089267	3.94597184892359
ENSMUSG00000022439	6.29312274158428
ENSMUSG00000062760	0
ENSMUSG00000055745	0
ENSMUSG00000036106	0.296411030905058
ENSMUSG00000078954	0
ENSMUSG00000016624	0
ENSMUSG00000016619	219.64620425724
ENSMUSG00000036046	0.683683585652733
ENSMUSG00000080441	0
ENSMUSG00000022435	0
ENSMUSG00000022434	0.943433300883028
ENSMUSG00000022432	0.0156353515559132
ENSMUSG00000078289	0.136657033728955
ENSMUSG00000022431	0
ENSMUSG00000006369	0
ENSMUSG00000016541	3.84569099919298
ENSMUSG00000064764	0
ENSMUSG00000063548	0
ENSMUSG00000022382	0
ENSMUSG00000087046	0
ENSMUSG00000065608	0
ENSMUSG00000065564	0.742771171562087
ENSMUSG00000022383	0
ENSMUSG00000064284	12.1074757636108
ENSMUSG00000052496	0.035780985878593
ENSMUSG00000035944	1.01831531585125
ENSMUSG00000022385	134.699774550661
ENSMUSG00000022386	1.27097231168148
ENSMUSG00000016028	0.552970501989111
ENSMUSG00000035900	43.0052099906398
ENSMUSG00000089680	0.95515203604807
ENSMUSG00000035891	1.90246356805959
ENSMUSG00000088357	0
ENSMUSG00000086424	0.318866412034229
ENSMUSG00000088071	0
ENSMUSG00000051864	24.2022841468563
ENSMUSG00000093261	0
ENSMUSG00000064631	0
ENSMUSG00000054863	0
ENSMUSG00000054117	0
ENSMUSG00000022387	31.6453559533238
ENSMUSG00000034333	11.325842864086
ENSMUSG00000035845	5.27916097954463
ENSMUSG00000023272	27.3556523485494
ENSMUSG00000065391	0
ENSMUSG00000035828	8.52760211217192
ENSMUSG00000022388	0
ENSMUSG00000035805	0
ENSMUSG00000015365	0.0149787780742058
ENSMUSG00000064481	0
ENSMUSG00000058441	0
ENSMUSG00000087331	0
ENSMUSG00000015363	6.13174806357506
ENSMUSG00000035757	5.41306394660031
ENSMUSG00000051786	21.3701747238127
ENSMUSG00000062906	3.58321771205831
ENSMUSG00000022610	0
ENSMUSG00000053137	0.207001801910746
ENSMUSG00000036606	0.362302648241106
ENSMUSG00000015377	1.63080755379868
ENSMUSG00000090409	7.76676306111714
ENSMUSG00000036561	78.6332006785498
ENSMUSG00000036529	57.8711145862421
ENSMUSG00000054136	0.121065291625652
ENSMUSG00000022613	0
ENSMUSG00000022614	112.735845418111
ENSMUSG00000008690	328.686859488232
ENSMUSG00000091780	0
ENSMUSG00000022615	1.07009406072504
ENSMUSG00000047394	0.789953940881719
ENSMUSG00000091680	0
ENSMUSG00000078938	0
ENSMUSG00000078937	0.617874595560989
ENSMUSG00000022617	33.4112675828238
ENSMUSG00000079242	3.10745283102733
ENSMUSG00000090413	4.57503982483894
ENSMUSG00000022619	0.110764122075048
ENSMUSG00000022620	2.04161152183438
ENSMUSG00000084915	0
ENSMUSG00000022623	0.269688723487583
ENSMUSG00000086602	0
ENSMUSG00000022622	0
ENSMUSG00000022621	0.426591551234982
ENSMUSG00000063260	0
ENSMUSG00000093094	0
ENSMUSG00000064920	0
ENSMUSG00000075470	15.1952208145295
ENSMUSG00000052560	0.0303244714614685
ENSMUSG00000078847	0
ENSMUSG00000067870	16.0874236917654
ENSMUSG00000067869	4.37573115920239
